OBJECTID,ASSET_NAME,SITE_NAME,CHILD_OF,ADDRESS,TYPE,USE_,DESCRIPTION,SQ_FEET,ACREAGE,ZIPCODE,ALLIAS,CHRONOLOGY,NOTES,DATE_EDITED,EDITED_BY,OCCUPANT,TENANT,LABEL
323,Fairview Park,Fairview Park,Fairview Park,4418 MANAYUNK AVE,Land,Park- Mini, ,44634.670416,1.024675,19128, , , ,12Nov2013,Vanessa Miller,PPR,,Fairview Park
324,Hawthorne Cultural Center,Hawthorne Cultural Center,Hawthorne Cultural Center,1200 CARPENTER ST,Land,Recreation Center, ,44622.989536,1.024407,19147, , , ,12Nov2013,Vanessa Miller,PPR,,Hawthorne Cultural Center
325,Winston Park,Winston Park,Winston Park,181-85 E WILLOW GROVE AVE,Land,Park- Mini, ,44448.29938,1.020397,19118, ,, ,12Nov2013,Vanessa Miller,PPR,,Winston Park
326,Konrad Square,Konrad Square,Konrad Square,2200-26 E DAUPHIN ST,Land,Park- Mini, ,44277.610435,1.016478,19125, , , ,12Nov2013,Vanessa Miller,PPR,,Konrad Square Park
327,Ridgway Pool,Ridgway Pool,Ridgway Pool,1301 CARPENTER ST,Land,Pool, ,43921.727142,1.008308,19147, , , ,12Nov2013,Vanessa Miller,PPR,,Ridgway Pool
328,Lincoln Pool,Lincoln Pool,Lincoln Pool,7437 ROWLAND AVE,Land,Pool, ,43486.310831,0.998312,19136, , , ,12Nov2013,Vanessa Miller,PPR,,Lincoln Pool
329,Woodward Pines,Woodward Pines,Woodward Pines,7930-34 LINCOLN DR,Land,Park- Community, ,42815.297645,0.982908,19118, ,1915, ,12Nov2013,Vanessa Miller,PPR,,Woodward Pines
330,33rd & Wallace Playground,33rd & Wallace Playground,33rd & Wallace Playground,3300-26 WALLACE ST,Land,Recreation Site, ,41053.79382,0.942469,19104, , , ,12Nov2013,Vanessa Miller,PPR,,33rd & Wallace 
331,Nichols Park,Nichols Park,Nichols Park,5430-46 RACE ST,Land,Park- Mini, ,39498.323905,0.90676,19139, , , ,12Nov2013,Vanessa Miller,PPR,,Nichols Park
332,Weccacoe Playground,Weccacoe Playground,Weccacoe Playground,405-25 QUEEN ST,Land,Recreation Site, ,39436.588371,0.905343,19147, , , ,12Nov2013,Vanessa Miller,Lessee/Tenants,Queen Village Neighbors Assn,Weccacoe 
333,Frankford & Pennypack Park,Frankford & Pennypack Park,Frankford & Pennypack Park,4400 PENNYPACK ST,Land,Park- Mini, ,39304.260836,0.902305,19136, , , ,12Nov2013,Vanessa Miller,PPR,,Frankford & Pennypack Park
334,Powers Park,Powers Park,Powers Park,2987 ALMOND ST,Land,Park- Mini, ,39037.560103,0.896183,19134, , , ,12Nov2013,Vanessa Miller,PPR,,Powers Park
335,Gold Star Park,Gold Star Park,Gold Star Park,613 WHARTON ST,Land,Park- Mini, ,38456.754879,0.882849,19147, , , ,12Nov2013,Vanessa Miller,PPR,,Gold Star Park
336,Hawthorne Park,Hawthorne Park,Hawthorne Park,750 S 12TH ST,Land,Park- Neighborhood, ,38278.546273,0.878758,19147, ,2010, ,12Nov2013,Vanessa Miller,Lessee/Tenants,"PHA, partnered with",Hawthorne Park
337,Pickett Pool,Pickett Pool,Pickett Pool,5700 WAYNE AVE,Land,Pool, ,37419.362897,0.859034,19144, , , ,12Nov2013,Vanessa Miller,PPR,,Pickett Pool
338,East Passyunk Community Recreation Center,East Passyunk Community Recreation Center,East Passyunk Community Recreation Center,1025-33 MIFFLIN ST,Land,Park- Mini, ,37051.448654,0.850588,19148, , , ,12Nov2013,Vanessa Miller,PPR,,Tolentine Community Park
339,Stokely Playground,Stokely Playground,Stokely Playground,3000 EDGEMONT ST,Land,Recreation Site, ,37000.501228,0.849418,19134, , , ,12Nov2013,Vanessa Miller,PPR,,Stokely 
340,Cedar Park,Cedar Park,Cedar Park,4917-53 BALTIMORE AVE,Land,Park- Mini, ,36468.983443,0.837216,19143, , , ,12Nov2013,Vanessa Miller,PPR,,Cedar Park
341,Waterloo Playground,Waterloo Playground,Waterloo Playground,2502-12 N HOWARD ST,Land,Recreation Site, ,47710.836195,1.095294,19133, , , ,12Nov2013,Vanessa Miller,PPR,,Waterloo 
342,75th & Chelwynde Park,75th & Chelwynde Park,75th & Chelwynde Park,2604 ISLAND AVE,Land,Park- Mini, ,35977.868332,0.825942,19153, , , ,12Nov2013,Vanessa Miller,PPR,,75th & Chelwynde Park
343,Tip Top Playground,Tip Top Playground,Tip Top Playground,1036-66 N FRONT ST,Land,Recreation Site, ,35779.21077,0.821381,19123, , , ,12Nov2013,Vanessa Miller,PPR,,Tip Top 
344,Palmer Park,Palmer Park,Palmer Park,1701-21 FRANKFORD AVE,Land,Park- Mini, ,35730.299925,0.820258,19125, ,1915, ,12Nov2013,Vanessa Miller,PPR,,Palmer Park
345,Trenton & Auburn Playground,Trenton & Auburn Playground,Trenton & Auburn Playground,2222 E AUBURN ST,Land,Recreation Site, ,35541.21189,0.815917,19134, , , ,12Nov2013,Vanessa Miller,PPR,,Trenton & Auburn 
346,Ford Recreation Center,Ford Recreation Center,Ford Recreation Center,609-39 SNYDER AVE,Land,Recreation Center, ,34114.644258,0.783168,19148, , , ,12Nov2013,Vanessa Miller,PPR,,Ford
347,Ben Barkan Park,Ben Barkan Park,Ben Barkan Park,4936-58 SPRUCE ST,Land,Park- Mini, ,33819.816224,0.776399,19143, , , ,12Nov2013,Vanessa Miller,PPR,,Ben Barkan Park
348,Baker Playground,Baker Playground,Baker Playground,5433 LANSDOWNE AVE,Land,Recreation Site, ,33066.873779,0.759114,19131, , , ,12Nov2013,Vanessa Miller,PPR,,Baker 
349,8th & Diamond Playground,8th & Diamond Playground,8th & Diamond Playground,2032-62 N 08TH ST,Land,Recreation Site, ,31618.60799,0.725866,19122, , , ,12Nov2013,Vanessa Miller,PPR,,8th & Diamond 
350,Nelson Playground,Nelson Playground,Nelson Playground,2500-34 N 03RD ST,Land,Recreation Site, ,31567.8583,0.724701,19133, , , ,12Nov2013,Vanessa Miller,PPR,,Nelson 
351,Fitler Square,Fitler Square,Fitler Square,2301-23 PINE ST,Land,Park- Square\Plaza, ,31364.364318,0.72003,19103, , , ,12Nov2013,Vanessa Miller,PPR,,Fitler Square
352,Panati Playground,Panati Playground,Panati Playground,3101-27 N 22ND ST,Land,Recreation Site, ,30553.954361,0.701425,19132, , , ,12Nov2013,Vanessa Miller,PPR,,Panati 
353,Duckrey Playground,Duckrey Playground,Duckrey Playground,1501-43 DIAMOND ST,Land,Recreation Site, ,29898.616357,0.686381,19121, , , ,12Nov2013,Vanessa Miller,PPR,,Duckrey 
354,Veterans Playground,Veterans Playground,Veterans Playground,800 W CUMBERLAND ST,Land,Recreation Site, ,28805.70526,0.661291,19133, , , ,12Nov2013,Vanessa Miller,PPR,,Veterans 
355,Heritage Park Playground,Heritage Park Playground,Heritage Park Playground,1517-33 W CLEARFIELD ST,Land,Recreation Site, ,28505.458874,0.654398,19132, , , ,12Nov2013,Vanessa Miller,PPR,,Heritage Park 
356,Glavin Playground,Glavin Playground,Glavin Playground,3267-81 ALMOND ST,Land,Recreation Site, ,27885.180002,0.640158,19134, , , ,12Nov2013,Vanessa Miller,PPR,,Glavin 
357,Winchester Playground,Winchester Playground,Winchester Playground,2326 N 15TH ST,Land,Recreation Site, ,27492.604606,0.631146,19132, , , ,12Nov2013,Vanessa Miller,PPR,,Winchester 
358,Triangle Park,Triangle Park,Triangle Park,5425R-65 UPLAND WAY,Land,Park- Mini, ,27252.107113,0.625625,19131, ,2010, ,12Nov2013,Vanessa Miller,PPR,,Triangle Park
359,Cianfrani Park,Cianfrani Park,Cianfrani Park,721 S 08TH ST,Land,Park- Square\Plaza, ,26979.58007,0.619368,19147, , , ,12Nov2013,Vanessa Miller,PPR,,Cianfrani Park
360,Garden Court,Garden Court,Garden Court,4700-10 SPRUCE ST,Land,Park- Mini, ,25382.172913,0.582697,19143, , , ,12Nov2013,Vanessa Miller,PPR,,Garden Court
361,Clayborn & Lewis Playground,Clayborn & Lewis Playground,Clayborn & Lewis Playground,1101 N 38TH ST,Land,Recreation Site, ,25282.441971,0.580407,19104, , , ,12Nov2013,Vanessa Miller,PPR,,Clayborn & Lewis
362,Merritt Square,Merritt Square,Merritt Square,1321 STEINBER ST,Land,Park- Square\Plaza, ,24566.725902,0.563977,19124, , , ,12Nov2013,Vanessa Miller,PPR,,Merritt Square Park
363,Maguire Playground,Maguire Playground,Maguire Playground,155-59 W LEHIGH AVE,Land,Recreation Site, ,24547.108316,0.563526,19133, , , ,12Nov2013,Vanessa Miller,PPR,,Maguire 
364,La Noce Park,La Noce Park,La Noce Park,5119 ROCHELLE AVE,Land,Park- Neighborhood, ,22588.373039,0.51856,19128, ,???, ,12Nov2013,Vanessa Miller,PPR,,La Noce Park
365,Mario Lanza Park,Mario Lanza Park,Mario Lanza Park,214 CATHARINE ST,Land,Park- Mini, ,22445.801831,0.515287,19147, , , ,12Nov2013,Vanessa Miller,PPR,,Mario Lanza Park
366,37th & Mt Vernon Playground,37th & Mt Vernon Playground,37th & Mt Vernon Playground,608-16 N 37TH ST,Land,Recreation Site, ,21398.247833,0.491238,19104, , , ,12Nov2013,Vanessa Miller,PPR,,37th & Mt Vernon 
367,Wright Recreation Center,James L Wright Recreation Center,James L Wright Recreation Center,3320-50 HAVERFORD AVE,Land,Recreation Center, ,21338.317783,0.489862,19104,Mantua Recreation Center, , ,12Nov2013,Vanessa Miller,PPR,,Wright 
368,Hagert Playground,Hagert Playground,Hagert Playground,2024-40 E HAGERT ST,Land,Recreation Site, ,21333.711265,0.489757,19125, , , ,12Nov2013,Vanessa Miller,PPR,,Hagert 
369,Mollbore Terrace Park,Mollbore Terrace Park,Mollbore Terrace Park,1226 MOLLBORE TER,Land,Park- Mini, ,21003.17789,0.482169,19148, , , ,12Nov2013,Vanessa Miller,PPR,,Mollbore Terrace Park
370,Ramblers Playground,Ramblers Playground,Ramblers Playground,851 E TIOGA ST,Land,Recreation Site, ,20012.239561,0.45942,19134, , , ,12Nov2013,Vanessa Miller,PPR,,Ramblers Ballfield
371,Atwater Kent Museum,Atwater Kent Museum,Atwater Kent Museum,13-17 S 07TH ST,Land,Museum, ,19126.09477,0.439076,19106, , , ,12Nov2013,Vanessa Miller,PPR,,Atwater Kent Museum
372,Lloyd Hall,East Fairmount Park,East Fairmount Park,1 JOHN B KELLY DR,Land,Recreation Center,Regional\Watershed,18731.264981,0.430012,19130, ,1844, ,12Nov2013,Vanessa Miller,Lessee/Tenants,"Cosmic Catering, Inc., FP Staff",Lloyd Hall
373,Wilmot Park Playground,Wilmot Park Playground,Wilmot Park Playground,1801 MEADOW ST,Land,Recreation Site, ,18449.761064,0.42355,19124, , , ,12Nov2013,Vanessa Miller,PPR,,Wilmot Park 
374,Ross Park,Ross Park,Ross Park,1000 W GLENWOOD AVE,Land,Park- Mini, ,18191.131586,0.417613,19133, , , ,12Nov2013,Vanessa Miller,PPR,,Ross Park
375,Weinberg Park,Weinberg Park,Weinberg Park,2201-09 S 06TH ST,Land,Park- Mini, ,18142.38244,0.416493,19148, , , ,12Nov2013,Vanessa Miller,PPR,,Weinberg Park
376,Reed Playground,Reed Playground,Reed Playground,213 W ONTARIO ST,Land,Recreation Site, ,17930.67521,0.411633,19140, , , ,12Nov2013,Vanessa Miller,PPR,,Reed 
377,Wissahickon Neighbors Playground,Wissahickon Neighbors Playground,Wissahickon Neighbors Playground,3901 TERRACE ST,Land,Recreation Site, ,17645.893117,0.405096,19128, , , ,12Nov2013,Vanessa Miller,PPR,,Wissahickon Neighbors 
378,Louis Kahn Park,Louis Kahn Park,Louis Kahn Park,328-38 S 11TH ST,Land,Park- Mini, ,17558.032388,0.403079,19107, , , ,12Nov2013,Vanessa Miller,PPR,,Louis Kahn Park
379,Benson Park,Benson Park,Benson Park,1440R-44 N 04TH ST,Land,Park- Mini, ,17467.392473,0.400998,19122, , , ,12Nov2013,Vanessa Miller,PPR,,Benson Park
380,Christ Church Park,Christ Church Park,Christ Church Park,201-17 MARKET ST,Land,Park- Mini, ,5702.931733,0.130922,19106, ,1928, ,12Nov2013,Vanessa Miller,Lessee/Tenants,"Rector, Vestry and Church Wardens of Christ Church",Christ Church Park
381,Schmidt Playground,Schmidt Playground,Schmidt Playground,113-23 W ONTARIO ST,Land,Recreation Site, ,16287.73757,0.373916,19140, , , ,12Nov2013,Vanessa Miller,PPR,,Schmidt 
382,O'Connor Pool,O'Connor Pool,O'Connor Pool,2601-13 SOUTH ST,Land,Pool, ,15998.428179,0.367275,19146, , , ,12Nov2013,Vanessa Miller,PPR,,O'Connor Pool
383,Delancey Park,Delancey Park,Delancey Park,311-19 DELANCEY ST,Land,Park- Mini, ,15458.761557,0.354886,19106, , , ,12Nov2013,Vanessa Miller,PPR,,Delancey Park
384,Bainbridge Green,Bainbridge Green,Bainbridge Green,300-400 BAINBRIDGE ST,Land,Park- Mini, ,15176.176212,0.348398,19147, ,???, ,12Nov2013,Vanessa Miller,PPR,,Bainbridge Green
385,Market Square,Market Square,Market Square,5501 GERMANTOWN AVE,Land,Park- Square\Plaza, ,15130.695957,0.347354,19144, , , ,12Nov2013,Vanessa Miller,PPR,,Market Square
386,Barnes & Loney Park,Barnes & Loney Park,Barnes & Loney Park,7966 OXFORD AVE,Land,Park- Square\Plaza, ,14209.132263,0.326198,19111, , , ,12Nov2013,Vanessa Miller,PPR,,Barnes & Loney Park
387,Hedge Street Park,Hedge Street Park,Hedge Street Park,4610 HEDGE ST,Land,Park- Mini, ,18524.166808,0.425258,19124,Plum, ,"Property up mid st, 3 parcels added in 2013",12Nov2013,Vanessa Miller,PPR,,Hedge Street Park
388,Etting Square,Etting Square,Etting Square,3255 N MARSTON ST,Land,Park- Square\Plaza, ,13454.129046,0.308866,19129, , , ,12Nov2013,Vanessa Miller,PPR,,Etting Square
389,Lederer Pool,Lederer Pool,Lederer Pool,1219-25 E MONTGOMERY AVE,Land,Pool, ,12931.703489,0.296872,19125, , , ,12Nov2013,Vanessa Miller,PPR,,Lederer Pool
390,Strawberry Mansion Playground,Strawberry Mansion Playground,East Fairmount Park,3369 RIDGE AVE,Land,Recreation Site, ,12795.823073,0.293753,19132, , , ,12Nov2013,Vanessa Miller,PPR,,Strawberry Mansion 
391,Southern Grounds HQs,Southern Grounds HQs,Southern Grounds HQs,5331-41 HAVERFORD AVE,Land,Multi-Use Bldg, ,12484.931752,0.286616,19139, , , ,12Nov2013,Vanessa Miller,PPR,,Southern Grounds Headquarters
392,Julian Abele Park,Julian Abele Park,Julian Abele Park,923 S 22ND ST,Land,Park- Mini, ,12379.506853,0.284196,19146, , , ,12Nov2013,Vanessa Miller,PPR,,Julian Abele Park
393,Ralph Brooks Park,Ralph Brooks Park,Ralph Brooks Park,1601-13 S 20TH ST,Land,Park- Mini, ,12240.019144,0.280993,19145, , , ,12Nov2013,Vanessa Miller,PPR,,Ralph Brooks Park
394,Gilbert Stuart Park,Gilbert Stuart Park,Gilbert Stuart Park,5132 GERMANTOWN AVE,Land,Park- Mini, ,11941.722379,0.274145,19144, , , ,12Nov2013,Vanessa Miller,PPR,,Gilbert Stuart Park
395,Nicetown Park,Nicetown Park,Nicetown Park,4369-71 GERMANTOWN AVE,Land,Park- Mini, ,10822.37968,0.248449,19140, , , ,12Nov2013,Vanessa Miller,PPR,,Nicetown Park
396,West Oak Lane Senior Center,West Oak Lane Senior Center,West Oak Lane Senior Center,7210 OGONTZ AVE,Land,Older Adult Center, ,10816.105128,0.248305,19138, , , ,12Nov2013,Vanessa Miller,PPR,,West Oak Lane Senior Center
397,Mummers Museum,Mummers Museum,Mummers Museum,200-10 WASHINGTON AVE,Land,Museum, ,10802.002681,0.247981,19147, , , ,12Nov2013,Vanessa Miller,PPR,,Mummers Museum
398,Diamond Park,Diamond Park,Diamond Park,1736-44 DIAMOND ST,Land,Park- Mini, ,10786.540886,0.247626,19121, , , ,12Nov2013,Vanessa Miller,PPR,,Diamond Park
399,Wolf Park,Wolf Park,Wolf Park,7018 MC CALLUM ST,Land,Park- Mini, ,10354.146185,0.237699,19119, , , ,12Nov2013,Vanessa Miller,PPR,,Wolf Park
400,Betsy Ross House,Betsy Ross House,Betsy Ross House,239 ARCH ST,Land,Historic House, ,10288.356179,0.236189,19106, , , ,12Nov2013,Vanessa Miller,PPR,,Betsy Ross House
401,Bardascino Park,Bardascino Park,Bardascino Park,1000 S 10TH ST,Land,Park- Mini, ,10171.979251,0.233517,19147, , , ,12Nov2013,Vanessa Miller,PPR,,Bardascino Park
402,Donnelly Park,Donnelly Park,Donnelly Park,230-34 DICKINSON ST,Land,Park- Mini, ,10151.422815,0.233046,19147, , , ,12Nov2013,Vanessa Miller,PPR,,Donnelly Park
403,3rd & Norris Playground,3rd & Norris Playground,3rd & Norris Playground,253-73 W NORRIS ST,Land,Recreation Site, ,10141.176491,0.23281,19122, , , ,12Nov2013,Vanessa Miller,PPR,,3rd & Norris 
404,Hart Playground,Hart Playground,Hart Playground,1315-21 N 04TH ST,Land,Recreation Site, ,9879.089384,0.226794,19122, , , ,12Nov2013,Vanessa Miller,PPR,,Hart 
405,Montgomery & Croskey Playground,Montgomery & Croskey Playground,Montgomery & Croskey Playground,2225-37 W MONTGOMERY AVE,Land,Recreation Site, ,8937.644208,0.205181,19121, , , ,12Nov2013,Vanessa Miller,Lessee/Tenants,"Acelero, Inc.",Montgomery & Croskey 
406,Palumbo Park,Palumbo Park,Palumbo Park,723 CATHARINE ST,Land,Park- Mini, ,8866.159207,0.20354,19147, , , ,12Nov2013,Vanessa Miller,PPR,,Palumbo Park
407,Hamilton Park,Hamilton Park,Hamilton Park,547 RISING SUN AVE,Land,Park- Mini, ,7768.040798,0.17833,19140, , , ,12Nov2013,Vanessa Miller,PPR,,Hamilton Park
408,Buckley Park,Buckley Park,Buckley Park,8199 GERMANTOWN AVE,Land,Park- Mini, ,7539.676995,0.173088,19118, , , ,12Nov2013,Vanessa Miller,PPR,,Buckley Park
409,John C. Anderson Cultural Center,John C. Anderson Cultural Center,John C. Anderson Cultural Center,5323 OVERBROOK AVE,Land,Other, ,6840.103752,0.157028,19131, , , ,12Nov2013,Vanessa Miller,PPR,,Anderson 
410,Mantua Community Garden,Mantua Community Garden,Mantua Community Garden,520 N 34TH ST,Land,Other, ,6697.373668,0.153751,19104, , , ,12Nov2013,Vanessa Miller,PPR,,Mantua Community Garden
411,Newhall Park,Newhall Park,Newhall Park,5322 NEWHALL ST,Land,Park- Mini, ,6088.511966,0.139774,19144, , , ,12Nov2013,Vanessa Miller,PPR,,Newhall Park
412,Madison War Memorial,Madison War Memorial,Madison War Memorial,563-65 N 02ND ST,Land,Park- Mini, ,5867.133801,0.134691,19123, , , ,12Nov2013,Vanessa Miller,PPR,,Madison War Memorial
413,22nd & Ontario Playground,22nd & Ontario Playground,22nd & Ontario Playground,3400-02 N 22ND ST,Land,Recreation Site, ,4562.619456,0.104744,19140, , , ,12Nov2013,Vanessa Miller,PPR,,22nd & Ontario 
414,Paolone Park,Paolone Park,Paolone Park,732 SEARS ST,Land,Park- Mini, ,4118.934658,0.094558,19147, , , ,12Nov2013,Vanessa Miller,PPR,,Paolone Park
415,Howard & Reed Park,Howard & Reed Park,Howard & Reed Park,105 REED ST,Land,Park- Mini, ,3790.598992,0.087021,19147, , , ,12Nov2013,Vanessa Miller,PPR,,Howard & Reed Park
416,Daly Park,Daly Park,Daly Park,1240 W SEDGELY AVE,Land,Park- Mini, ,3717.502796,0.085342,19133, , , ,12Nov2013,Vanessa Miller,PPR,,Daly Park
417,Beck Park,Beck Park,Beck Park,839 S 02ND ST,Land,Park- Mini, ,3235.428669,0.074276,19147, , , ,12Nov2013,Vanessa Miller,PPR,,Beck Park
418,Coxe Park,Coxe Park,Coxe Park,2132-34 CHERRY ST,Land,Park- Mini, ,3177.473392,0.072945,19103, , , ,12Nov2013,Vanessa Miller,PPR,,Coxe Park
419,Bringhurst Park,Bringhurst Park,Bringhurst Park,200 E BRINGHURST ST,Land,Park- Mini, ,2849.662377,0.06542,19144, , , ,12Nov2013,Vanessa Miller,PPR,,Bringhurst Park
420,Greble Post (War Memorial),Greble Post (War Memorial),Greble Post (War Memorial),1327 S 03RD ST,Land,Statue\Monument\Sculpture,Historic Structure,2176.738822,0.049971,19147, , , ,12Nov2013,Vanessa Miller,PPR,,
421,Jeanes & Rhawn War Memorial,Jeanes & Rhawn War Memorial,Jeanes & Rhawn War Memorial,501 RHAWN ST,Land,Statue\Monument\Sculpture,Historic Structure,2120.007201,0.048669,19111, , , ,12Nov2013,Vanessa Miller,PPR,,Jeanes & Rhawn War Memorial
422,18th and Jackson War Memorial,18th and Jackson War Memorial,18th and Jackson War Memorial,1800 W PASSYUNK AVE,Land,Statue\Monument\Sculpture,Historic Structure,1181.186071,0.027116,19145, , , ,12Nov2013,Vanessa Miller,PPR,,18th and Jackson War Memorial
423,22nd & Catherine Park,22nd & Catherine Park,22nd & Catherine Park,2200 CATHARINE ST,Land,Park- Mini, ,901.158681,0.020688,19146, , , ,12Nov2013,Vanessa Miller,PPR,,22nd & Catherine Park
424,Boone Park,Boone Park,Boone Park,4200 BOONE ST,Land,Park- Watershed\Conservation, ,75656.305097,1.736837,19128, , , ,12Nov2013,Vanessa Miller,PPR,,Boone Park
425,I-95 Park,I-95 Park,I-95 Park,,Land,Park- Linear\Parkway, ,612441.791804,14.059785,19147, ,1976, ,08Aug2014,Nora Dougherty,PPR,,I-95 Park
426,Pulaski Park,Pulaski Park,Pulaski Park,3001 E ALLEGHENY AVE,Land,Park- Mini, ,55752.614606,1.279909,19134, , , ,12Nov2013,Vanessa Miller,PPR,,Pulaski Park
427,Manton Street Park,Manton Street Park,Manton Street Park,405-11 MANTON ST,Land,Park- Mini, ,2945.497008,0.06762,19147, ,2012, ,12Nov2013,Vanessa Miller,Lessee/Tenants,Not Listed,Manton Street Park
428,Cecil B. Moore Recreation Center,Cecil B. Moore Recreation Center,Cecil B. Moore Recreation Center,2020-50 W LEHIGH AVE,Land,Recreation Center, ,93133.870891,2.138068,19132, , , ,26Jun2014,Nora Dougherty,PPR,,C.B. Moore 
429,Japanese Gardens,Japanese Gardens,West Fairmount Park,4301 LANSDOWNE DR,Land,Gardens,Regional\Watershed,45998.539553,1.055985,19131, , , ,12Nov2013,Vanessa Miller,Lessee/Tenants,Friends of the Japanese House and Garden,
430,61st & Cobbs Creek,61st & Cobbs Creek,Cobbs Creek Park,61st & COBBS CREEK,Land,Recreation Site, ,291411.407632,6.689912,19143, , , ,12Nov2013,Vanessa Miller,PPR,,61st & Cobbs Creek
431,Ashburn Field Dugout,Franklin D. Roosevelt Park,Franklin D. Roosevelt Park,3500 S Broad St,Building,Dugout,,471.097352,0.010815,19145, , ,,12Nov2013,Vanessa Miller,PPR,,
432,Rest Rooms,Franklin D. Roosevelt Park,Franklin D. Roosevelt Park,3500 S Broad St,Building,Restrooms,,755.506787,0.017344,19145, , ,,12Nov2013,Vanessa Miller,PPR,,
433,FDR Pool Concession Building,Franklin D. Roosevelt Park,Franklin D. Roosevelt Park,1605 FDR PKY,Building,Concessions\Retail\Cafe,,862.693853,0.019805,19145, , ,,12Nov2013,Vanessa Miller,PPR,,
